,Sold Price
28080,1300000.0
41963,775000.0
11038,1300000.0
44781,1525000.0
46855,200000.0
43615,582500.0
17377,1155000.0
29473,1200000.0
15099,359000.0
44144,1132000.0
43191,243000.0
44232,385000.0
18022,755000.0
21902,734500.0
35228,2330000.0
20912,990000.0
40279,1250000.0
11690,1380000.0
1783,3325000.0
16156,856000.0
19848,1800000.0
10834,1015000.0
20742,1545000.0
31607,365000.0
1200,1375000.0
16596,750000.0
18968,880000.0
43383,838000.0
30845,1500000.0
10151,2080000.0
1416,540000.0
805,2250000.0
5097,785000.0
22660,850000.0
28431,3218000.0
41839,1136000.0
29033,1530000.0
14888,1080000.0
29495,1150000.0
1561,1450000.0
21693,425000.0
45950,940001.0
43461,770500.0
23331,425000.0
32530,775000.0
10028,607000.0
18420,780000.0
12943,1270000.0
5516,738150.0
29826,925000.0
43432,410000.0
8361,1000000.0
33074,2076000.0
29218,204000.0
26089,1430000.0
12269,2400000.0
29520,217000.0
27896,844000.0
23409,1272500.0
19293,1260000.0
3617,250000.0
4480,1700000.0
24403,298000.0
21598,1430000.0
12288,375000.0
5950,1040000.0
29358,1529000.0
39745,559000.0
23728,715000.0
30369,2690000.0
13982,283000.0
19704,1167500.0
5428,860000.0
45432,1050000.0
22887,135000.0
12417,2120000.0
35369,1075000.0
46876,1808000.0
6329,200000.0
7381,1888000.0
44399,1143000.0
44474,325000.0
38230,490000.0
27834,3375000.0
12423,1830000.0
29227,383000.0
21223,1900000.0
31433,1450000.0
13797,758007.0
29029,805000.0
3598,1390000.0
34025,1265000.0
11072,435900.0
46180,2000000.0
15012,3998000.0
46527,305000.0
9291,725000.0
39377,621000.0
9277,1350000.0
33684,2130000.0
16580,1700000.0
1113,850000.0
41798,940000.0
30927,1285000.0
14624,1040000.0
17223,873000.0
29856,1300000.0
5474,1515000.0
11261,615000.0
36565,380000.0
855,3200000.0
41782,1650000.0
4126,1383800.0
24478,1725000.0
27080,1300000.0
5368,1560000.0
45358,420000.0
17582,2625000.0
25357,805000.0
25395,1700000.0
13890,1221250.0
37639,1350000.0
23403,2585000.0
4851,2480000.0
12139,4650000.0
46471,393000.0
39029,392000.0
26599,510000.0
15653,1040000.0
42444,1238000.0
19230,1150000.0
40774,300000.0
28452,2830000.0
1608,815000.0
1880,750000.0
19545,685000.0
17527,1083000.0
21019,1280000.0
17325,849000.0
21832,380000.0
32673,450000.0
21517,1780000.0
45282,1172000.0
30400,1178000.0
7968,1140000.0
25159,1688000.0
13712,1000000.0
667,2255000.0
12998,1249000.0
27369,2275000.0
47298,1058000.0
12460,3100000.0
44182,1615000.0
35515,2250327.0
44932,815000.0
35362,835000.0
26181,115000.0
14087,385000.0
29446,2525000.0
42907,1228000.0
16203,1190000.0
10447,1302000.0
28597,650000.0
37124,620000.0
20633,600000.0
1391,755000.0
27027,525000.0
5280,1560000.0
43658,2085000.0
45215,823000.0
24849,742000.0
42082,160000.0
41495,745000.0
47177,545000.0
45329,580250.0
45231,650000.0
307,1580000.0
25848,1155000.0
23393,2055000.0
16029,1590000.0
6493,545000.0
28407,725000.0
27157,1020000.0
43941,800000.0
21476,660000.0
45390,888000.0
25675,1425000.0
22610,1350000.0
843,675000.0
43639,750000.0
8545,1150000.0
33440,793000.0
40836,2114000.0
2215,480000.0
24738,2150000.0
29927,1432000.0
35778,2100000.0
29397,1360000.0
16205,1320000.0
19792,350000.0
38566,2168000.0
37788,510000.0
35654,925000.0
31045,840000.0
15278,750000.0
3349,1520000.0
46895,522000.0
5331,120000.0
36324,610000.0
579,4007000.0
10162,1320000.0
5411,585000.0
27164,985000.0
29815,1710250.0
44096,1205000.0
46103,550000.0
18485,1375000.0
34367,120000.0
29917,2120000.0
34441,1261000.0
46730,395000.0
25226,469000.0
28589,885000.0
31095,320000.0
9203,899000.0
33043,820000.0
17392,880000.0
20316,2640000.0
10910,1510000.0
28360,2302000.0
31571,2100000.0
15037,1325000.0
11532,610000.0
46001,276000.0
37450,760000.0
38680,1447875.0
43360,150000.0
15742,1500000.0
33249,2375000.0
24858,800000.0
10877,1420000.0
1384,1100000.0
36046,2175000.0
44984,1330000.0
31941,1120000.0
12908,5500000.0
33084,296000.0
17946,1370000.0
42474,107000.0
34924,2130000.0
2273,700000.0
13362,920000.0
29243,3452600.0
39701,765000.0
40942,2250000.0
39540,301500.0
1179,4100000.0
20812,1066500.0
19501,1967500.0
21606,3950000.0
5619,810000.0
47126,803000.0
2728,2047000.0
6970,1236000.0
37558,186000.0
41633,5500000.0
42952,625000.0
20607,510000.0
14567,879000.0
35354,1425000.0
13668,600000.0
43998,665000.0
33535,1090000.0
32446,750300.0
15504,1080000.0
15600,1100000.0
24180,925000.0
40643,650000.0
11815,2600000.0
36230,1670000.0
46277,873000.0
41941,1120000.0
31697,510000.0
17537,430000.0
18540,880000.0
33315,232000.0
22520,1067000.0
3845,930000.0
26478,744000.0
14615,630000.0
8836,830000.0
41440,415000.0
28565,1175000.0
10198,810000.0
45252,1710000.0
19820,500000.0
20464,1450000.0
26968,276500.0
34009,247500.0
24961,414000.0
20876,780000.0
6850,2195000.0
4672,2675000.0
39936,1850000.0
40238,2240000.0
17588,495000.0
11825,850000.0
25010,480000.0
25385,1256600.0
37414,555000.0
35085,325000.0
169,2594500.0
2522,550000.0
34549,156000.0
43049,1065000.0
32258,1700000.0
11390,2090000.0
10097,550000.0
17504,626000.0
32138,1600000.0
28221,1290000.0
12606,860000.0
12149,401700.0
28561,1002500.0
14831,821000.0
13734,1350000.0
30076,667000.0
1516,775000.0
26669,1293000.0
2712,610000.0
14601,840000.0
2086,495000.0
39282,475000.0
2845,2075000.0
35234,860000.0
25491,1050000.0
277,725000.0
30596,2111000.0
19012,1290000.0
1369,425000.0
47167,896000.0
6887,2588000.0
23966,365000.0
41874,820000.0
34629,350000.0
45785,226500.0
41957,1015000.0
35815,1430000.0
7128,3300000.0
20953,1290000.0
4494,842000.0
9730,3115000.0
25543,2800000.0
33454,745000.0
12408,1625000.0
9993,655000.0
32007,535000.0
34503,545000.0
22525,340000.0
30549,1950000.0
46250,660000.0
15138,886000.0
17891,1010000.0
28863,530000.0
45275,262000.0
42209,519000.0
22269,250000.0
33387,259000.0
43797,360000.0
12168,1130000.0
14239,2200000.0
33437,1018000.0
13501,1385325.0
43376,1130000.0
18763,750000.0
23545,525000.0
33463,745000.0
16973,1250000.0
27855,5200000.0
13744,800000.0
23955,1180000.0
30615,1450000.0
9722,720000.0
7061,1130000.0
17436,290000.0
46181,500000.0
12205,206000.0
20599,798000.0
19119,3600000.0
37898,310000.0
38442,235000.0
8363,905000.0
791,978000.0
38463,785000.0
2208,658000.0
14714,820000.0
5076,1325000.0
25982,1200000.0
32943,581000.0
38961,730000.0
16198,850000.0
1473,1300500.0
37474,555000.0
4368,890000.0
28445,740000.0
45542,680000.0
25248,365000.0
15055,1200000.0
1855,650000.0
46798,1165000.0
34946,2535000.0
13654,673000.0
28460,315000.0
23935,1850000.0
39595,1220000.0
37062,1415000.0
3557,1675000.0
27377,1097500.0
15626,255000.0
17596,730000.0
10541,1800000.0
26541,2155000.0
11628,949000.0
44389,165000.0
32315,382000.0
25641,442000.0
28001,575000.0
33428,1050000.0
41146,933000.0
24571,600000.0
15975,510000.0
24696,1975000.0
45824,385000.0
41147,1030000.0
31881,1370000.0
26439,950000.0
17378,2200000.0
29947,715000.0
40547,1355000.0
46414,780000.0
13253,398000.0
15623,1475000.0
12547,596000.0
40357,600000.0
20445,785000.0
26265,740000.0
38750,1515000.0
32869,555000.0
43000,372500.0
19455,2495000.0
12729,2375000.0
44042,150000.0
33389,1050000.0
42114,822500.0
386,1550000.0
6253,1545000.0
38317,464000.0
31280,975000.0
14358,1201000.0
22105,785000.0
15690,935000.0
31599,639900.0
30260,348000.0
10687,722000.0
9649,935000.0
24711,1285000.0
29699,799000.0
32475,1850000.0
31975,1703000.0
3455,695000.0
34876,990000.0
45895,1290000.0
33736,1087500.0
36640,510000.0
27335,585000.0
4660,1000000.0
46456,485000.0
13448,750000.0
20852,180000.0
33365,1135000.0
20257,233000.0
16694,700000.0
42490,1168000.0
41116,1352000.0
26944,1300000.0
4973,1680000.0
7853,1570000.0
28170,5000000.0
25932,1425000.0
6633,600000.0
44180,445000.0
19840,1375000.0
5222,1435000.0
27897,352500.0
25864,1600000.0
136,1736000.0
5581,1685000.0
16532,2315000.0
3631,555000.0
19089,3650000.0
46287,237500.0
9734,769000.0
463,700000.0
30157,1500000.0
27018,230000.0
30540,2695000.0
38219,475000.0
15576,1550000.0
18766,1800000.0
37374,813000.0
255,1105000.0
5731,1275000.0
13115,1380000.0
26261,860000.0
28259,525000.0
1581,1345000.0
15860,1830000.0
15090,1600000.0
1142,1750000.0
25196,780000.0
12271,1915000.0
42747,350000.0
29794,560000.0
37407,1530000.0
2165,1248000.0
6677,570000.0
30186,1900000.0
5913,1088000.0
35484,4100000.0
9468,640000.0
28067,1210000.0
20102,876500.0
14186,625000.0
26017,1795000.0
37530,560000.0
19844,1260000.0
41400,505000.0
28007,240000.0
37946,452000.0
23225,250000.0
3530,1350000.0
24649,2980000.0
42187,103896.0
16002,3295000.0
20806,895000.0
29367,1250000.0
38953,368000.0
63,129000.0
40991,519000.0
17668,1610000.0
43138,4143750.0
44215,894000.0
47252,660000.0
9434,460000.0
23588,806000.0
38048,305000.0
47028,655000.0
42944,765000.0
27313,2100000.0
45167,725000.0
25140,460000.0
7349,1550000.0
2654,640000.0
42282,1600000.0
518,315000.0
19061,1600000.0
8944,1270000.0
19914,2950000.0
5573,785000.0
8753,1385000.0
30068,610000.0
32875,693500.0
14181,1781688.0
10462,1310000.0
46651,170000.0
44879,800000.0
16184,1460000.0
6488,1020000.0
37562,2157500.0
26447,1320000.0
22588,1230888.0
37243,220000.0
26956,455000.0
6311,120000.0
19355,2295000.0
10005,225000.0
20271,1048000.0
12918,2500000.0
22424,337000.0
25183,950000.0
33189,205000.0
4733,945000.0
45492,339000.0
45838,950000.0
8139,5150000.0
1660,2663211.0
20423,540000.0
8001,418000.0
5813,785000.0
40273,359000.0
17547,1870000.0
31963,1125000.0
2493,1830000.0
11186,1205000.0
4496,1855000.0
14160,1100000.0
26679,810000.0
19883,1035000.0
27234,960000.0
9705,3372500.0
7336,428000.0
25187,260000.0
7897,1150000.0
30739,1140000.0
44874,1197000.0
28195,245000.0
46645,672000.0
36870,420000.0
38797,744000.0
10788,2195000.0
31100,1327000.0
41237,2825000.0
18713,985000.0
2312,2520000.0
16341,1800000.0
21882,563000.0
13067,675000.0
31924,851000.0
40291,2460000.0
11395,510000.0
3589,2950000.0
11928,740000.0
21361,575000.0
40619,718800.0
19248,3805000.0
31579,2125000.0
5305,1030000.0
17057,1725000.0
32365,585000.0
41507,2200000.0
36716,885000.0
5281,844000.0
8757,235000.0
46874,1195000.0
26293,350000.0
18229,220000.0
34522,703000.0
13019,1115000.0
97,2207000.0
32695,400000.0
39480,335000.0
23000,950500.0
6039,1465000.0
46385,550000.0
10644,888000.0
29217,340000.0
18274,765000.0
3694,1120000.0
21529,221500.0
12687,445000.0
34083,1210000.0
29602,1265000.0
20395,950000.0
26275,315000.0
20343,850000.0
11092,1340888.0
31127,1720000.0
27819,2242260.0
33600,501000.0
15565,396000.0
42322,1496500.0
26,1350000.0
46974,305000.0
15439,1100000.0
35600,745000.0
22836,820000.0
17641,379000.0
14857,1575000.0
19259,225000.0
24369,1080000.0
24105,830000.0
38959,1310000.0
40166,1562514.0
5169,1300000.0
3860,845000.0
33477,432500.0
45549,1150000.0
4923,1550000.0
42252,1115000.0
21131,1575000.0
14813,1480000.0
241,570000.0
44882,872000.0
42511,630000.0
8670,1369000.0
5231,205000.0
28548,151500.0
26155,340000.0
21212,665000.0
13415,1100000.0
40242,675000.0
28794,800000.0
44943,1700000.0
45203,485000.0
46529,257000.0
3192,500000.0
9686,430000.0
1265,729930.0
46384,492000.0
1457,1150000.0
26418,190000.0
45686,620000.0
26080,770000.0
19725,1800000.0
18471,4125000.0
13771,938500.0
26003,2425000.0
19071,540000.0
16847,2000000.0
37042,925000.0
46694,880000.0
39106,470000.0
46372,825000.0
7619,755000.0
33119,765000.0
46576,515000.0
12325,925000.0
20060,1775000.0
40630,1550000.0
85,1142000.0
34656,780000.0
46231,2100000.0
29216,1260000.0
10176,1925000.0
13461,1850000.0
11211,182000.0
29159,272000.0
45510,189500.0
7405,1300000.0
29839,740000.0
28466,1508000.0
4640,1195000.0
38221,560000.0
28843,430000.0
40889,2850000.0
10833,4695000.0
477,979000.0
19828,665000.0
2167,515000.0
40673,750000.0
12564,980000.0
34555,800000.0
29587,1850000.0
43896,970000.0
27159,1750000.0
5820,1025000.0
19785,548000.0
18889,569000.0
18172,735000.0
39699,1200000.0
46811,995000.0
30293,1290640.0
750,585000.0
25354,560000.0
15464,785000.0
22032,1300000.0
37861,280500.0
38624,1135000.0
47350,1750000.0
27013,710000.0
8286,1230000.0
31173,195000.0
6589,429000.0
24098,1990725.0
29952,1265000.0
28758,555000.0
4769,1550000.0
20198,825000.0
6531,1220000.0
3199,900000.0
20823,411500.0
17517,2364412.0
27496,430000.0
15838,3800000.0
29153,1471054.0
38036,1775000.0
18155,515000.0
40209,1100000.0
10543,161600.0
24013,658000.0
410,3000000.0
9688,1700000.0
30374,1250000.0
13204,725000.0
9439,1360000.0
13561,725121.0
36929,699000.0
13095,200000.0
38402,1420000.0
35207,431000.0
13445,998000.0
43691,545000.0
30092,530000.0
497,2850000.0
43136,800000.0
31745,1625000.0
5585,455000.0
4644,965000.0
16777,1150000.0
7812,1852500.0
21400,1125000.0
46442,701500.0
24511,1780000.0
7141,1450000.0
34263,610000.0
41702,1890000.0
10583,235000.0
42327,421000.0
11782,905000.0
35049,470000.0
26787,1150000.0
29741,1150000.0
40253,271500.0
32285,1190000.0
31014,1050000.0
33711,940000.0
3136,1250000.0
19594,210000.0
35334,820000.0
46355,1045000.0
47434,159000.0
24202,750000.0
32670,485000.0
35400,640000.0
22463,930000.0
37396,820000.0
28384,540000.0
40312,317500.0
38842,1005000.0
15901,1400000.0
1418,1280000.0
25826,750000.0
35240,1300000.0
45927,735000.0
43210,925000.0
38239,285000.0
9268,835000.0
7544,751000.0
30404,300000.0
13193,135000.0
34967,1299950.0
28214,1321000.0
37595,1894500.0
34344,1100000.0
15710,1700000.0
3645,1210000.0
26718,1110500.0
46941,525000.0
10367,860000.0
6305,1450000.0
34689,345000.0
27760,3045000.0
20899,1260000.0
31584,839000.0
35134,2800000.0
17612,2080000.0
14503,2735000.0
44305,510000.0
18039,288636.0
3124,1016000.0
17264,1390000.0
16374,1514500.0
34155,795000.0
40113,1425000.0
8528,355000.0
38688,1300000.0
20499,1190000.0
38706,1150000.0
28657,749000.0
27864,875000.0
12150,755000.0
32464,2650000.0
17683,165000.0
1615,1275000.0
6785,850000.0
40033,362112.0
47210,333000.0
9250,555000.0
28894,1665000.0
38119,1299000.0
8411,751000.0
41628,2050000.0
33006,1400000.0
45705,535000.0
3537,1400000.0
42128,500000.0
34513,334500.0
6652,1100000.0
6221,2867500.0
45102,633500.0
39471,218500.0
33173,825000.0
1030,892000.0
38681,1220000.0
38471,300000.0
6337,1565000.0
41398,1100000.0
23608,1157000.0
21422,1100000.0
36191,625000.0
24421,1295000.0
9866,810000.0
11854,1150000.0
6976,4590000.0
15077,600000.0
12343,1417500.0
25463,1250000.0
33093,289900.0
34964,385000.0
32555,1900000.0
37706,870160.0
2313,840000.0
38263,405000.0
1933,745000.0
43642,930000.0
39570,439000.0
28246,340000.0
22176,300000.0
23477,779000.0
22178,2900000.0
651,835000.0
12426,1060000.0
39470,2732000.0
31442,1400000.0
4645,1860000.0
654,850000.0
23465,1337500.0
21177,850000.0
36041,635000.0
43825,799500.0
16657,750000.0
45557,930000.0
19221,670000.0
19483,1265000.0
36794,1066000.0
4720,650000.0
36501,346500.0
36186,1750000.0
24161,925000.0
2078,1225000.0
33500,499000.0
30134,502500.0
11337,168000.0
11049,870000.0
29673,869000.0
39612,500000.0
45136,890000.0
8390,1350000.0
20437,145000.0
22396,1750000.0
44683,3100000.0
46,1475000.0
16779,865000.0
44528,565000.0
9576,1450000.0
27790,258000.0
39004,310000.0
10229,1475000.0
7721,1582500.0
37538,3599000.0
6799,459000.0
28088,1636000.0
42721,575000.0
40127,995000.0
27021,1650000.0
42084,1711250.0
25281,340000.0
32253,990000.0
41783,2499000.0
7428,430000.0
3423,470000.0
9185,975000.0
24032,687000.0
8548,1525000.0
15367,812000.0
12516,1210000.0
19685,929000.0
30165,530000.0
10148,1300000.0
28203,540000.0
5819,313000.0
388,450000.0
31547,886953.0
5123,1103000.0
25180,1770000.0
38066,1650000.0
14533,878988.0
19132,836000.0
24127,882000.0
15541,1068000.0
46842,470000.0
44152,380000.0
32688,265000.0
33129,1950000.0
17501,1085000.0
44450,1545000.0
17179,710000.0
29534,1850000.0
15113,2050000.0
13017,310000.0
8314,1425000.0
29990,561100.0
37998,1038000.0
34102,680000.0
12252,120000.0
3559,599000.0
41264,1950000.0
46378,380000.0
9712,1020000.0
17312,1450000.0
18964,700000.0
17123,470000.0
42427,788888.0
13113,1540000.0
24607,1225000.0
32788,965000.0
10011,665000.0
464,1000000.0
28451,910000.0
29523,290000.0
44582,1660000.0
24386,218500.0
45178,1395000.0
13481,5247000.0
32716,221000.0
41475,560000.0
22668,1385000.0
4133,655000.0
46733,510000.0
21615,3050000.0
4479,1280000.0
46559,899000.0
45654,1220000.0
34243,1268000.0
17920,861300.0
3912,774000.0
27557,225000.0
35167,1100000.0
44669,561000.0
28060,760000.0
26327,757500.0
12131,1038690.0
41699,1921000.0
31133,2600000.0
11931,168000.0
37890,715000.0
46859,273000.0
30782,1408000.0
4782,994500.0
32779,799000.0
26876,275000.0
10373,875000.0
10471,455500.0
43912,910000.0
21901,428000.0
3223,1450000.0
16377,651000.0
34681,450000.0
10049,2240000.0
38012,855000.0
4243,630000.0
5695,469000.0
41387,825000.0
6394,3500000.0
11005,425000.0
29336,6125000.0
43893,168000.0
17691,1725000.0
17136,437500.0
24487,349000.0
32644,415000.0
46218,299000.0
6505,1630000.0
17659,1042500.0
30528,580000.0
9454,1360000.0
25751,900850.0
26632,1750000.0
4515,1745000.0
34669,350000.0
53,965000.0
21937,3168000.0
17658,1850000.0
1167,1460000.0
9004,2450000.0
9631,1295000.0
2092,565000.0
23385,400000.0
13774,479000.0
30257,125000.0
35044,350000.0
2458,688800.0
24343,1613000.0
31487,425000.0
29053,525000.0
30953,1240000.0
19950,1638000.0
42532,245000.0
37310,4750000.0
8820,769000.0
34304,1293000.0
6541,312000.0
35330,1375000.0
7050,859000.0
44280,515000.0
29971,1035000.0
7015,1243000.0
5735,1833100.0
40023,2140000.0
12134,1350000.0
43916,230000.0
8585,918000.0
27132,2020000.0
26130,900000.0
42101,855000.0
45939,280000.0
15810,1300500.0
23899,345000.0
27203,437000.0
30297,230000.0
11010,545000.0
2649,1090000.0
35442,1350000.0
24215,620000.0
47285,670000.0
33956,350000.0
20356,1295000.0
10575,842000.0
28761,2900000.0
10840,250000.0
10859,1750000.0
42457,620000.0
29235,1488000.0
9885,1015000.0
15556,1400000.0
32512,165000.0
33441,495000.0
1405,545000.0
33329,895000.0
10613,1084000.0
20264,1024000.0
40882,545000.0
29151,3200000.0
46020,354000.0
46263,349000.0
42620,530000.0
5505,865000.0
4628,1775000.0
20285,855000.0
4248,1465000.0
3395,600000.0
15807,1565000.0
31417,2200000.0
23034,1800000.0
11308,820000.0
17175,900000.0
23276,2005000.0
32536,465000.0
15969,350000.0
3965,890000.0
44487,432250.0
44066,669888.0
21416,1200000.0
22107,845000.0
38294,1715000.0
19302,1548000.0
9668,1600000.0
26241,945000.0
41721,180000.0
7746,1950000.0
4943,2180000.0
21080,349000.0
36407,1145000.0
46536,750000.0
23761,1647000.0
35687,509000.0
33803,998000.0
44125,875000.0
25109,470000.0
30738,1200000.0
36638,380000.0
691,1690000.0
6227,1930000.0
43824,1170000.0
26627,1575000.0
29638,1800000.0
10781,2400000.0
30800,1029000.0
16461,2850000.0
34106,180000.0
30875,2230000.0
26411,494000.0
18407,350000.0
28911,650000.0
29987,261000.0
17114,1950000.0
30892,1950000.0
7642,280000.0
10491,1625000.0
36347,465000.0
5692,805000.0
39409,1000000.0
8740,735000.0
30924,1770000.0
1852,1100000.0
32824,425000.0
32489,1230000.0
24543,825000.0
25190,360000.0
3469,520000.0
42918,1427500.0
1194,1689000.0
43710,1050000.0
26970,126000.0
33067,1230000.0
15842,645000.0
30664,505000.0
1501,775000.0
7868,900000.0
12023,955000.0
5831,2510000.0
32721,530000.0
37051,890000.0
41510,606000.0
37488,340000.0
40490,970000.0
2733,1600000.0
43723,3100000.0
39830,932800.0
7361,1350000.0
20857,810000.0
39298,912000.0
15345,1150000.0
9161,1200000.0
20369,1115000.0
39503,1355000.0
21731,1150000.0
11788,2048000.0
21022,1012500.0
34543,1610000.0
13764,1255000.0
36200,4450000.0
2694,1330000.0
2328,1700000.0
44938,550000.0
41453,375000.0
6324,600000.0
41671,500000.0
13617,925000.0
6831,846630.0
34068,865000.0
32369,1177000.0
28193,360000.0
41630,1625000.0
47096,935000.0
40650,700000.0
22526,332000.0
44342,1437000.0
40015,1986000.0
37511,905000.0
12220,500000.0
12837,749000.0
22382,397500.0
4212,798000.0
18195,1314975.0
36518,670000.0
27667,410000.0
17943,624500.0
27252,495000.0
502,789000.0
232,419900.0
16991,2500000.0
39048,263000.0
26132,1425000.0
18382,2725000.0
29245,1580000.0
13066,2088250.0
46791,372500.0
21235,1030000.0
44798,1450000.0
39790,1060000.0
40775,325000.0
43611,1832000.0
33487,295000.0
35021,165000.0
46248,2155000.0
